2	20	66.249.79.201	Search Robot	www.google.com	03시 15분 04초	Direct Contact (Typing or Bookmark)
2	19	66.249.71.75	Search Robot	www.google.com	03시 07분 06초	Direct Contact (Typing or Bookmark)
2	18	66.249.74.103	Search Robot	www.google.com	02시 48분 50초	Direct Contact (Typing or Bookmark)
2	17	66.249.71.83	Search Robot	www.google.com	02시 45분 35초	Direct Contact (Typing or Bookmark)
2	16	119.66.220.4	Windows XP	Chrome/48.0.2564.103	02시 30분 48초	Direct Contact (Typing or Bookmark)
2	15	121.141.122.167	Mac OS	Gecko	01시 22분 34초	http://cr2.shopping.naver.com/adcrNoti.nhn?x=70IbCmlUu4pFFRbN0CLZCf%2F%2F%2Fw%3D%3DsowQHQNvjKxzRf2rSQPDMHLKMXSct8BbAINTqZJRGdXfJglYwcu2rhMMn6eaByxN6PyGa6NZCq%2BIfbh6PeALA2QGZDyjGU8QpbsfhiYZUvJDVh9WhkLBEV03705Fjb6TcYlofAP4P32zU1vpwGXLIANKm8XjlYcuAlqJ4L3PRz
2	14	77.247.181.165	Linux	Chrome/37.0.2062.120	01시 21분 40초	http://burger-imperia.com/
2	13	185.100.85.132	Linux	Chrome/37.0.2062.120	01시 21분 27초	http://burger-imperia.com/
2	12	66.249.74.105	Search Robot	www.google.com	01시 09분 21초	Direct Contact (Typing or Bookmark)
2	11	211.110.5.122	Mac OS	Chrome/48.0.2564.97	01시 06분 28초	Direct Contact (Typing or Bookmark)
2	10	121.156.125.105	Windows XP	Internet Explorer 8.0	00시 54분 08초	Direct Contact (Typing or Bookmark)
2	9	121.157.8.130	Android	Chrome/38.0.2125.102	00시 50분 42초	Direct Contact (Typing or Bookmark)
2	8	39.118.86.100	Android	Chrome/46.0.2490.76	00시 48분 41초	http://m.shopping.naver.com/search/all_search.nhn?query=%EB%B0%A9%EC%88%98%EB%B3%B8%EB%93%9C&frm=MOSCPRO
2	7	211.249.40.15	Windows 7	Chrome/45.0.2454.101	00시 44분 02초	https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=1&ie=utf8&query=
2	6	66.249.79.208	Search Robot	www.google.com	00시 23분 39초	Direct Contact (Typing or Bookmark)
2	5	1.242.105.231	Windows NT	Chrome/48.0.2564.97	00시 17분 35초	http://cr2.shopping.naver.com/adcrNoti.nhn?x=4mylfnrMLdfcMuFfYFDJ0v%2F%2F%2Fw%3D%3DsXVyunTZMMD9pk0zuomaRcSU9qzCVrtGpqembiijS06ZsWKI2vDHId7%2FRM7x3UcC3Cd0d%2F5j9f6GVcRFnJOi6uMbjHf%2F2AH%2F6ZSxlzxYW9pdq2mv8A7hPdAkiCESc6kxD8ntn7v0XG%2BBSBltJz6HRjpRMUes3ID8FD
2	4	66.249.71.220	Search Robot	www.google.com	00시 10분 34초	Direct Contact (Typing or Bookmark)
2	3	66.249.71.211	Search Robot	www.google.com	00시 10분 08초	Direct Contact (Typing or Bookmark)
2	2	66.249.71.229	Search Robot	www.google.com	00시 03분 08초	Direct Contact (Typing or Bookmark)
2	1	211.117.227.14	Windows 7	Gecko	15시 23분 28초	http://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%A7%80%EA%B7%B8&sm=top_hty&fbm=1&ie=utf8&url=http%3A%2F%2Fadcr.naver.com%2Fadcr%3Fx%3DQA7T%2BdK7pNfXzcEqgVYEHv%2F%2F%2Fw%3D%3Dnt0WF2bZseqOMYaWekXQzU2M%2Fdem43
